종목명,종목코드,구분1,구분2,단위,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,자본잉여금,이익잉여금,기타자본항목,자본총계,매출액,영업이익,당기순이익
베스파,299910,제 5기 [2017],K-IFRS,-,8541394562.0,3851866416.0,12393260978.0,9048907508.0,2251339258.0,11300246766.0,330000000.0,0.0,792560606.0,-29546394.0,1093014212.0,31115321243.0,6762342660.0,5559911083.0
대유에이피,290120,제 2기 [2017],K-IFRS,-,31392802461.0,39783493732.0,71176296193.0,45518753541.0,1384360101.0,46903113642.0,4000000000.0,12062107555.0,8306846641.0,-95771645.0,24273182551.0,206580262498.0,8061081881.0,6501914646.0
로보티즈,108490,제 19기 [2017],K-IFRS,-,28852749642.0,17053758190.0,45906507832.0,3406618274.0,6569855842.0,9976474116.0,950000000.0,22988266117.0,11989242950.0,2524649.0,35930033716.0,17913609072.0,1418543858.0,1781177700.0
옵티팜,153710,제 18기 [2017],K-IFRS,-,5859572000.0,13984707000.0,19844279000.0,5983044000.0,1072868000.0,7055912000.0,5919541000.0,18902700000.0,0.0,-12033874000.0,12788367000.0,13857114000.0,-1631383000.0,-1566890000.0
노바텍,285490,제 11기 [2017],K-IFRS,-,14875188872.0,3566217047.0,18441405919.0,1945935582.0,620153551.0,2566089133.0,1040000000.0,2759806520.0,12055789112.0,19724154.0,15875319786.0,21284428198.0,5516770277.0,3975222681.0
엘앤씨바이오,290650,제 7기 [2017],K-IFRS,-,18054185139.0,2436287508.0,20490472647.0,3284045771.0,393555947.0,3677601718.0,1492750000.0,6857534320.0,8445828264.0,16758345.0,16812870929.0,17900842823.0,4871555358.0,3753072950.0
대보마그네틱,290670,제 23기 [2017],K-IFRS,-,8340432248.0,3061647367.0,11402079615.0,3579601643.0,603307223.0,4182908866.0,314000000.0,991200000.0,4721560399.0,1192410350.0,7219170749.0,13164617885.0,4637393125.0,3760418956.0
셀리버리,268600,제 4기 [2017],K-IFRS,-,6786166617.0,1646485769.0,8432652386.0,29192300529.0,7245305941.0,36437606470.0,1849367000.0,12766234000.0,0.0,-42620555084.0,-28004954084.0,2773789800.0,-3482120426.0,-15008326073.0
노바렉스,194700,제 10기 [2017],K-IFRS,KRW (원),45605431420.0,26193009130.0,71798440550.0,18659747783.0,800608495.0,19460356278.0,3823970000.0,11677872726.0,35515717497.0,1320524049.0,52338084272.0,80853618027.0,9897600005.0,7952555271.0
지티지웰니스,219750,제 19기 [2017],K-IFRS,-,17783137244.0,8015438742.0,25798575986.0,5604991359.0,7918104598.0,13523095957.0,893609500.0,5645557102.0,5343593101.0,392720326.0,12275480029.0,24046058676.0,2039741428.0,2062646035.0
나우아이비캐피탈,293580,제 11기 [2017],K-IFRS,-,51302972821.0,0.0,51302972821.0,1335509749.0,0.0,1335509749.0,37525000000.0,2100000.0,12590463072.0,-150100000.0,49967463072.0,13754863180.0,7128905477.0,5511835408.0
하나제약,293480,제 39기 [2016],K-IFRS,-,60475843095.0,54116495241.0,114592338336.0,34095106121.0,25012615068.0,59107721189.0,4872438500.0,2494962340.0,45957648352.0,2159567955.0,55484617147.0,124534998807.0,23670678603.0,17430848402.0
크리스에프앤씨,110790,제 20기 [2017],K-IFRS,-,130046281053.0,80979246731.0,211025527784.0,84474699178.0,3980000000.0,88454699178.0,9957480000.0,1185281840.0,111833814096.0,-405747330.0,122570828606.0,281050482538.0,46324715022.0,33078715175.0
푸드나무,290720,제 5기 [2017],K-IFRS,-,4795058657.0,4484236554.0,9279295211.0,1626739766.0,815078837.0,2441818603.0,5000000.0,0.0,6804253509.0,28225099.0,6837478608.0,34825616462.0,4330935561.0,3921756750.0
에스퓨얼셀,288620,제 4기 [2017],K-IFRS,-,17168730843.0,679240306.0,17847971149.0,10460389843.0,1342236631.0,11802626474.0,1028000000.0,267965724.0,4749378951.0,0.0,6045344675.0,20294955590.0,3280142905.0,2789237985.0
바이오솔루션,086820,제 18기 [2017],K-IFRS,-,4296777360.0,3081025750.0,7377803110.0,1525833204.0,1434851031.0,2960684235.0,3062722000.0,12402537140.0,0.0,-11048140260.0,4417118880.0,5010775412.0,-1814727661.0,-1806232948.0
오파스넷,173130,제 14기,K-IFRS,-,30777690232.0,3233350322.0,34011040554.0,14992596170.0,2377156971.0,17369753141.0,1483751000.0,568978420.0,14553719468.0,34838525.0,16641287413.0,71416346416.0,3472357928.0,3080131757.0
에이피티씨,089970,제 16기 [2017],K-IFRS,-,23148341940.0,6466553531.0,29614895471.0,5375605258.0,295038733.0,5670643991.0,2139459500.0,1158253772.0,11831710523.0,8814827685.0,23944251480.0,41122169000.0,12690444994.0,10849950210.0
액트로,290740,제 6기 [2017],K-IFRS,-,26212871910.0,27408918684.0,53621790594.0,23665341761.0,2860445665.0,26525787426.0,1882027000.0,14363780686.0,12511528676.0,-1661333194.0,27096003168.0,91030060661.0,14252206481.0,7083831627.0
디지캡,197140,제 18기 [2017],K-IFRS,-,10137473425.0,19249676506.0,29387149931.0,2750844523.0,10599174351.0,13350018874.0,1576790500.0,5135917580.0,8280040432.0,1044382545.0,16037131057.0,16310645334.0,2476714319.0,2044960280.0
명성티엔에스,257370,제 17기 [2017],K-IFRS,-,23052033719.0,22038362736.0,45090396455.0,17534218416.0,13600218707.0,31134437123.0,2500000000.0,161292020.0,11352801591.0,-58134279.0,13955959332.0,64575367827.0,7275987608.0,5862080674.0
우진아이엔에스,010400,제 43기 [2017],K-IFRS,-,67135937652.0,30555046233.0,97690983885.0,19401371959.0,1285612924.0,20686984883.0,3111000000.0,2346445803.0,70080689722.0,1465863477.0,77003999002.0,140446264438.0,22811552380.0,16845827865.0
올릭스,226950,제 8기 [2017],K-IFRS,-,16174390879.0,5465901014.0,21640291893.0,1032835460.0,1931008508.0,2963843968.0,2602772000.0,27990598067.0,-12328470616.0,411548474.0,18676447925.0,243966300.0,-5410019108.0,-5163924704.0
엠코르셋,204020,제 19기 [2017],K-IFRS,-,64782903336.0,8480004551.0,73262907887.0,17193308440.0,0.0,17193308440.0,4411814000.0,6203443244.0,44428036613.0,1026305590.0,56069599447.0,125799821008.0,10144193059.0,7716468091.0
한국유니온제약,080720,제 33기 [2017],K-IFRS,-,40865069686.0,19151418851.0,60016488537.0,32663530053.0,4083140968.0,36746671021.0,2100000000.0,0.0,20050459553.0,1119357963.0,23269817516.0,50846098825.0,7857841406.0,3090999008.0
롯데정보통신,114910,제 1기말 [2017],K-IFRS,KRW (원),279647482107.0,303004192772.0,582651674879.0,327038145339.0,38023803177.0,365061948516.0,50000000000.0,142926580970.0,2883950754.0,21779194639.0,217589726363.0,149114770366.0,5261520666.0,2448806209.0
티웨이항공,091810,제 15기 [2017],K-IFRS,-,156416306314.0,69354865766.0,225771172080.0,165929965087.0,23326965576.0,189256930663.0,21447280369.0,27725475571.0,-12682415736.0,23901213.0,36514241417.0,584032230334.0,47098461489.0,39707708370.0
디아이티,110990,제 13기 [2017],K-IFRS,-,174675216154.0,38597225423.0,213272441577.0,90116803651.0,640015564.0,90756819215.0,1514250000.0,24758140.0,120993239370.0,-16625148.0,122515622362.0,85994056806.0,11340705820.0,11099074738.0
에스에스알,275630,제 8기 [2017],K-IFRS,-,9874663994.0,5390041599.0,15264705593.0,4478951567.0,1660000000.0,6138951567.0,699994500.0,4098153947.0,4076641465.0,250964114.0,9125754026.0,11325539871.0,2633641018.0,2515175988.0
휴네시온,290270,제 15기 [2017],K-IFRS,-,10800875129.0,722067120.0,11522942249.0,1908814701.0,31208912.0,1940023613.0,1785795000.0,1304295480.0,6492828156.0,0.0,9582918636.0,14026105357.0,3354605068.0,2994374695.0
대유,290380,제 42기 [2017],K-IFRS,-,22542131708.0,13808818742.0,36350950450.0,2717817848.0,4286880268.0,7004698116.0,3000000000.0,0.0,20162819480.0,6183432854.0,29346252334.0,28494482919.0,6873410531.0,5458428012.0
이리츠코크렙기업,088260,제 24기 [2017.07~2017.12],K-IFRS,-,20352457206.0,488395660763.0,508748117969.0,268463540285.0,9065357996.0,277528898281.0,23760060000.0,0.0,198887865500.0,8571294188.0,231219219688.0,13716940113.0,10255354973.0,3663608699.0
이원다이애그노믹스,245620,제 5기 [2017],K-IFRS,-,10112399461.0,3839617350.0,13952016811.0,2986443161.0,0.0,2986443161.0,2854509400.0,20965658715.0,-12842532331.0,-12062134.0,10965573650.0,3234750458.0,-5172720762.0,-6080151466.0
에스브이인베스트먼트,289080,제 11기 [2017],K-IFRS,-,28160306405.0,769763550.0,28930069955.0,6866353195.0,3138499268.0,10004852463.0,11300000000.0,1582632787.0,3660408669.0,2382176036.0,18925217492.0,10781005919.0,2586223856.0,2113294013.0
아이큐어,175250,제 18기 [2017],K-IFRS,KRW (원),21904061858.0,31996404092.0,53900465950.0,12771145143.0,23852822061.0,36623967204.0,2454067000.0,25580741825.0,0.0,-10758310079.0,17276498746.0,39796329223.0,-320828060.0,335889524.0
제노레이,122310,제 16기 [2016],K-IFRS,-,21493831201.0,11896569745.0,33390400946.0,13932122945.0,4657176075.0,18589299020.0,1542277000.0,3251086094.0,9534994658.0,472744174.0,14801101926.0,38278458109.0,4591534286.0,3224820456.0
세종메디칼,258830,제 7기 [2016],K-IFRS,KRW (),11334564008.0,13464973671.0,24799537679.0,5498714352.0,230755855.0,5729470207.0,1687125000.0,0.0,15713871691.0,1669070781.0,19070067472.0,12772991299.0,3747340908.0,3173168755.0
현대사료,016790,제 34기 [2016],K-IFRS,-,61677441486.0,21144488412.0,82821929898.0,35304500148.0,3009736591.0,38314236739.0,2289260000.0,0.0,42218433159.0,0.0,44507693159.0,106531632992.0,5212206334.0,3512984997.0
파워넷,037030,제 25기 [2017],K-IFRS,KRW (원),40096647586.0,13046376683.0,53143024269.0,20196812986.0,1239602641.0,21436415627.0,10117117000.0,0.0,12775849165.0,8813642277.0,31706608442.0,122604473150.0,7207854619.0,6795973717.0
애경산업,018250,제 32기 [2016],K-IFRS,-,140807939599.0,76326659961.0,217134599560.0,121714624801.0,8601026739.0,130315651540.0,21322335000.0,4952203359.0,60192380705.0,352028956.0,86818948020.0,506779882847.0,39974476159.0,21546409497.0
케어랩스,263700,제 5기 [2016],K-IFRS,-,5765035885.0,10093704866.0,15858740751.0,5455087918.0,0.0,5455087918.0,216770000.0,0.0,3727125417.0,6459757416.0,10403652833.0,10131511980.0,899873816.0,746815939.0
JTC,950170,제 23기 [2016],IFRS,KRW (원),172244013278.0,78190905583.0,250434918861.0,75999985662.0,53210577315.0,129210562977.0,6339608964.0,5556457764.0,105154625210.0,4173663946.0,121224355884.0,533228235184.0,26830465520.0,14919216700.0
오스테오닉,226400,제 5기 [2016],K-IFRS,-,11254985550.0,10315874703.0,21570860253.0,6055958298.0,3837102817.0,9893061115.0,2609497500.0,7089520050.0,1966879400.0,11902188.0,11677799138.0,6640435238.0,1473442242.0,1540800460.0
엔지켐생명과학,183490,제 18기 [2016],K-IFRS,-,25332269641.0,11337658221.0,36669927862.0,6026948678.0,3685001196.0,9711949874.0,3373857500.0,0.0,0.0,23584120488.0,26957977988.0,21835379807.0,-6226600975.0,-6331627332.0
에코마이스터,064510,제 35기 [2016],K-IFRS,KRW (원),36779778760.0,69815114981.0,106594893741.0,43699575001.0,29089798172.0,72789373173.0,3728983000.0,0.0,18275558769.0,11800978799.0,33805520568.0,22960526369.0,1683874802.0,273187262.0
린드먼아시아인베스트먼트,277070,제 11기 [2016],K-IFRS,-,15543033726.0,599048134.0,16142081860.0,628314451.0,1141168507.0,1769482958.0,5000000000.0,0.0,8030760777.0,1341838125.0,14372598902.0,6335099547.0,3563066865.0,2801683938.0
씨앤지하이테크,264660,제 15기 [2016],K-IFRS,-,20734132737.0,4885434739.0,25619567476.0,9738721031.0,700867983.0,10439589014.0,1369570000.0,0.0,12346745241.0,1463663221.0,15179978462.0,44344825380.0,6502182763.0,5498276400.0
에스지이,255220,제 8기 [2016],K-IFRS,-,23995448709.0,51245037856.0,75240486565.0,46686245184.0,9182390010.0,55868635194.0,1000000000.0,96610000.0,19883187829.0,-1607946458.0,19371851371.0,42699569754.0,9245044258.0,7249526042.0
배럴,267790,제 7기 [2016],K-IFRS,-,11799609858.0,2158146360.0,13957756218.0,2033569235.0,3389084660.0,5422653895.0,2727273000.0,0.0,8249294823.0,-2441465500.0,8535102323.0,24246628364.0,4551734030.0,3713118316.0
링크제니시스,219420,제 14기 [2016],K-IFRS,-,9149496077.0,2943082965.0,12092579042.0,1847169934.0,745348564.0,2592518498.0,202730000.0,5761695000.0,6366855544.0,-2831220000.0,9500060544.0,10194510440.0,1687972584.0,1830965379.0
카페24,042000,제 18기 [2016],K-IFRS,-,22078528751.0,20796649453.0,42875178204.0,32041339857.0,3671339713.0,35712679570.0,3970307000.0,12348257998.0,0.0,-9156066364.0,7162498634.0,72795163116.0,-3294715054.0,-3740289648.0
알리코제약,260660,제 26기 [2016],K-IFRS,-,22778233258.0,23647778368.0,46426011626.0,26336090720.0,4632966605.0,30969057325.0,1216665000.0,1394144360.0,12845902675.0,242266.0,15456954301.0,48126649761.0,4044657493.0,2242617053.0
아시아종묘,154030,제 13기 [2016],K-IFRS,-,18279683016.0,12638823848.0,30918506864.0,14436744070.0,2053501529.0,16490245599.0,4092769500.0,0.0,1654748753.0,8680743012.0,14428261265.0,21404041524.0,-1161237745.0,-2437203504.0
동구바이오제약,006620,제 34기 [2016],K-IFRS,KRW (원),32184339823.0,33126485070.0,65310824893.0,41279759456.0,1986046095.0,43265805551.0,3414083000.0,8820183206.0,10679016691.0,-868263555.0,22045019342.0,87363406750.0,10564760791.0,10912838472.0
디바이스이엔지,187870,제 15기 [2016],K-IFRS,-,66578665308.0,16917695826.0,83496361134.0,55753063005.0,1845657306.0,57598720311.0,1360000000.0,1120000000.0,20017498076.0,3400142747.0,25897640823.0,70777194036.0,6128714214.0,4540485678.0
시스웍,269620,제 13기 [2016],K-IFRS,-,13730212842.0,6315863984.0,20046076826.0,4795972719.0,1647875891.0,6443848610.0,400000000.0,0.0,13204190633.0,-1962417.0,13602228216.0,24177525515.0,6072497049.0,5347367258.0
스튜디오드래곤,253450,제 1기 [2016],K- IFRS,KRW (원),81434319208.0,160601101917.0,242035421125.0,84492124495.0,21433785506.0,105925910001.0,11018620000.0,114743587561.0,8339666330.0,2007637233.0,136109511124.0,154446743972.0,16630645028.0,8142776089.0
삼양패키징,272550,제 3기 [2016],K-IFRS,KRW (원),89687662383.0,402265240528.0,491952902911.0,73456858893.0,200476544726.0,273933403619.0,71049020000.0,115705699842.0,31263551868.0,1227582.0,218019499292.0,310125364607.0,40955174880.0,24219880201.0
비즈니스온커뮤니케이션,138580,제 10기 [2016],K-IFRS,-,11538882231.0,5226725331.0,16765607562.0,4448177507.0,2553527959.0,7001705466.0,3795000000.0,2400000000.0,3568892096.0,0.0,9763892096.0,11710995457.0,4741679998.0,2625554321.0
대원,007680,제 45 기 [2016],K-IFRS,KRW (원),306894301793.0,123366049921.0,430260351714.0,161977443815.0,29120172759.0,191097616574.0,5000000000.0,89726530.0,204934836706.0,29138171904.0,239162735140.0,267470102679.0,17479951234.0,38059414556.0
체리부로,066360,제 26기 [2016],K-IFRS,KRW (원),67853657313.0,167839649310.0,235693306623.0,120451607846.0,52782663274.0,173234271120.0,11767320000.0,8386277140.0,39298266967.0,3007171396.0,62459035503.0,314406872287.0,25572078219.0,16531986822.0
에스트래픽,234300,제 4기 [2016],K-IFRS,KRW (원),38030927863.0,6351706748.0,44382634611.0,22318720773.0,4435101083.0,26753821856.0,940000000.0,486000000.0,17244337755.0,-1041525000.0,17628812755.0,88748385928.0,9945824372.0,8209415856.0
씨티케이코스메틱스,260930,제 16기 [2016],K-IFRS,-,63968462929.0,10506575433.0,74475038362.0,36807864703.0,1363775074.0,38171639777.0,519730000.0,0.0,33299578834.0,2484089751.0,36303398585.0,133888367624.0,26705518629.0,23325157475.0
메카로,241770,제 17기 [2016],K-IFRS,-,23231527.0,23162036.0,46393563.0,10675892.0,11949961.0,22625853.0,3917320.0,4747911.0,14718167.0,384310.0,23767708.0,48134322.0,3098844.0,2925743.0
동양피스톤,092780,제 40기 [2016],K-IFRS,KRW (원),82840150884.0,148182305374.0,231022456258.0,126918120849.0,44112393603.0,171030514452.0,4934230000.0,3906303724.0,51151408082.0,0.0,59991941806.0,259676793842.0,13306678165.0,10671439639.0
진에어,272450,제 9기 [2016],K-IFRS,-,215088000000.0,87167000000.0,302255000000.0,185395000000.0,38946000000.0,224341000000.0,27000000000.0,0.0,50975000000.0,-61000000.0,77914000000.0,719673000000.0,52279000000.0,39333000000.0
영화테크,265560,제 16기 [2015],K-GAAP,-,21942991770.0,18833178305.0,40776170075.0,13286005803.0,4640037077.0,17926042880.0,1379990000.0,1447442820.0,19514279197.0,508415178.0,22850127195.0,45498937077.0,3404821497.0,2681258484.0
테이팩스,055490,제 23기 [2016],K-IFRS,KRW (원),30614554215.0,133828639990.0,164443194205.0,19706957119.0,73341446599.0,93048403718.0,3550000000.0,67292283038.0,468786910.0,83720539.0,71394790487.0,63584022089.0,5340320765.0,491492851.0
티슈진,951011,제 18기 [2016],,USD,19978854.0,14960658.0,34939512.0,2547232.0,14503493.0,17050725.0,72464.0,71218635.0,-53401027.0,-1285.0,17888787.0,11455989.0,5174410.0,6298631.0
비디아이,148140,제 25 기 [2016],K-IFRS,KRW (원),55043936505.0,18349502080.0,73393438585.0,49615212342.0,6525219825.0,56140432167.0,2080000000.0,7509845650.0,7539624095.0,123536673.0,17253006418.0,100557956154.0,6816879912.0,3952900510.0
앱클론,174900,제 7기 [2016],K-IFRS,KRW (원),12535040332.0,3474858387.0,16009898719.0,1398106310.0,2632719105.0,4030825415.0,3049418000.0,26391435201.0,-17872667363.0,410887466.0,11979073304.0,3120329738.0,-1605937998.0,-1596675350.0
샘코,263540,제 15기 [2016],K-IFRS,KRW (원),16994665881.0,19437297502.0,36431963383.0,10658026174.0,5636362575.0,16294388749.0,2823350000.0,10885994410.0,6428230224.0,0.0,20137574634.0,28814071040.0,2441876499.0,2044045802.0
선익시스템,900240,제 27기 [2016],K-IFRS,KRW (원),64408925941.0,19836655229.0,84245581170.0,38825045404.0,1104844609.0,39929890013.0,2500000000.0,12503370696.0,29291103168.0,21217293.0,44315691157.0,143709380805.0,23387388069.0,23612028519.0
엠플러스,259630,제 14기 [2016],K-IFRS,KRW (천원),29743005.0,8668095.0,38411100.0,25064065.0,2540643.0,27604708.0,2037195.0,0.0,-1678497.0,10447694.0,10806392.0,28031364.0,4234514.0,3541906.0
신흥에스이씨,243840,제 8기 [2016],K-IFRS,KRW (천원),27387596.0,72235985.0,99623581.0,30537063.0,23198932.0,53735995.0,13021160.0,3339929.0,29165135.0,361362.0,45887586.0,100094144.0,7108163.0,4477569.0
유티아이,179900,제 7 기 [2016],K-IFRS,-,20037195081.0,28661435812.0,48698630893.0,22037690952.0,8267491573.0,30305182525.0,2128982500.0,4849899245.0,10474834107.0,939732516.0,18393448368.0,38881708713.0,12284766519.0,12848562543.0
야스,255440,제 15기 [2016],K-IFRS,-,52510103882.0,28572698013.0,81082801895.0,25875319098.0,6023530241.0,31898849339.0,5655000000.0,11221883225.0,32243626183.0,63443148.0,49183952556.0,82981672909.0,16055793928.0,13063901118.0
에스엔피월드,263920,제 15기 [2016],K-IFRS,KRW (원),10173963501.0,5385493933.0,15559457434.0,4658830898.0,223381059.0,4882211957.0,883330000.0,233380000.0,9501240212.0,59295265.0,10677245477.0,27164350450.0,4730692673.0,3855610085.0
상신전자,263810,제 29기 [2016],K-IFRS,KRW (원),30335609248.0,10493523193.0,40829132441.0,19958520647.0,2850060150.0,22808580797.0,320000000.0,0.0,17502013569.0,198538075.0,18020551644.0,72065811155.0,6648366138.0,5211816084.0
세원,234100,제 25기 [2016],K-IFRS,-,22703286289.0,14517789129.0,37221075418.0,15561489670.0,3240000000.0,18801489670.0,1470000000.0,369000000.0,16580585748.0,0.0,18419585748.0,42352120058.0,3086475353.0,2650866390.0
이더블유케이,258610,제 7기 [2015],K-IFRS,-,11195471715.0,20453943170.0,31649414885.0,11336524748.0,15031630162.0,26368154910.0,1200000000.0,0.0,3629927788.0,451332187.0,5281259975.0,16737789079.0,1824632476.0,903463466.0
덕우전자,263600,제 24기 [2015],K-IFRS,KRW (원),20310247512.0,24383150867.0,44693398379.0,13790439547.0,2419668075.0,16210107622.0,600000000.0,-250250368.0,28136366662.0,-2825537.0,28483290757.0,88032605885.0,15894051607.0,10660294961.0
케이피에스,256940,제 16기 [2015],K-GAAP,KRW (원),5729564810.0,7932924885.0,13662489695.0,6002505761.0,12523790888.0,18526296649.0,1000000000.0,400000000.0,-6263819732.0,12778.0,-4863806954.0,8555951588.0,-925315024.0,-1434698787.0
펄어비스,263750,제 7기 [2016],K-IFRS,KRW (원),40448195652.0,3888047790.0,44336243442.0,9158490936.0,13545937731.0,22704428667.0,369715000.0,1349818898.0,19542279302.0,370001575.0,21631814775.0,33690169946.0,28121460143.0,24424744236.0
앱클론,174900,제 7기 [2016],K-IFRS,KRW (원),12535040332.0,3474858387.0,16009898719.0,1398106310.0,2632719105.0,4030825415.0,3049418000.0,26391435201.0,-17872667363.0,410887466.0,11979073304.0,3120329738.0,-1605937998.0,-1596675350.0
샘코,263540,제 15기 [2016],K-IFRS,KRW (원),16994665881.0,19437297502.0,36431963383.0,10658026174.0,5636362575.0,16294388749.0,2823350000.0,10885994410.0,6428230224.0,0.0,20137574634.0,28814071040.0,2441876499.0,2044045802.0
힘스,238490,제 18기 [2016],K-IFRS,KRW (천원),29916778.0,18559713.0,48476491.0,20218344.0,5959716.0,26178060.0,2072000.0,1056461.0,19558406.0,-388435.0,22298432.0,50875860.0,6575532.0,4951082.0
이즈미디어,181340,제 15기 [2016],K-IFRS,KRW (원),40415812083.0,16087420022.0,56503232105.0,27515736610.0,8133062577.0,35648799187.0,2519800000.0,0.0,20570850863.0,-2236217945.0,20854432918.0,43104877428.0,4317684576.0,4166877528.0
셀트리온헬스케어,091990,제 17기 [2016],K-IFRS,KRW (원),1949152715180.0,38288411720.0,1987441126900.0,1143372070224.0,195416318478.0,1338788388702.0,112084120000.0,380642454831.0,205603195552.0,-49677032185.0,648652738198.0,757741186525.0,178575872670.0,122896329425.0
지니언스,263860,제 11기 [2015],K-GAAP,KRW (원),20340212032.0,4407425552.0,24747637584.0,5025371444.0,9809643321.0,14835014765.0,500000000.0,0.0,9412622819.0,0.0,9912622819.0,15472567168.0,3553438142.0,2972468041.0
데이타솔루션,263800,제 7기 [2016],K-IFRS,-,28998582905.0,10624051724.0,39622634629.0,19572357415.0,2333300000.0,21905657415.0,6000290000.0,5978271179.0,5682496167.0,55919868.0,17716977214.0,100819749598.0,3938704495.0,3054256933.0
디앤씨미디어,263720,제 5기 [2016],K-IFRS,-,9240285477.0,392115846.0,9632401323.0,2711840933.0,151686593.0,2863527526.0,102600000.0,295819000.0,6364721576.0,5733221.0,6768873797.0,18893266114.0,3693827393.0,3011991038.0
모트렉스,118990,제 15기 [2015],K-IFRS,KRW (원),69440987174.0,35530880230.0,104971867404.0,57496486728.0,4177573119.0,61674059847.0,492070000.0,501970000.0,40698212229.0,1605555328.0,43297807557.0,165038196119.0,3141575396.0,-4416003959.0
알에스오토메이션,140670,제 8기 [2016],K-IFRS,-,43671921838.0,20990348362.0,64662270200.0,38614214460.0,6016158206.0,44630372666.0,2846000000.0,1218827406.0,15969540989.0,-2470861.0,20031897534.0,70697896581.0,3070541176.0,3004152087.0
제일홀딩스,003380,제 54기 [2015],K-IFRS,KRW (백만원),2537121.0,4349178.0,6886299.0,2712104.0,2270184.0,4982288.0,25443.0,494902.0,535761.0,-256471.0,799635.0,5113079.0,351165.0,174364.0
브이원텍,251630,제 11기 [2016],K-IFRS,-,26365278707.0,5579007072.0,31944285779.0,7209150066.0,475200000.0,7684350066.0,2924110000.0,1542131600.0,19654440484.0,139253629.0,24259935713.0,24455282586.0,8949247901.0,7969331886.0
아우딘퓨쳐스,227610,제 16기 [2015],K-IFRS,KRW (원),14073488596.0,9814771503.0,23888260099.0,8569747473.0,1265508716.0,9835256189.0,2450000000.0,5931292000.0,5671711910.0,0.0,14053003910.0,25099145316.0,2060810678.0,1733426472.0
필옵틱스,161580,제 8기 [2015],K-IFRS,KRW (원),11975251626.0,34969138881.0,46944390507.0,30627922240.0,753812206.0,31381734446.0,2286600000.0,0.0,10485156232.0,2790899829.0,15562656061.0,60774758659.0,-8229691611.0,-6804252868.0
삼양옵틱스,225190,제 3기 [2015],K-IFRS,KRW (원),20507585457.0,13483039802.0,33990625259.0,4772097999.0,1512546134.0,6284644133.0,5000000000.0,3851120832.0,18745117228.0,109743066.0,27705981126.0,57221683267.0,17604858577.0,13098880478.0
보라티알,250000,제 1기 [2015],K-IFRS,KRW (원),15635591969.0,11251116215.0,26886708184.0,15037794261.0,6181060000.0,21218854261.0,152195000.0,4470368276.0,1045290647.0,0.0,5667853923.0,6963113638.0,1724675024.0,1045290647.0
와이엠티,251370,제 17기 [2015],K-IFRS,KRW (원),34565745969.0,39197104274.0,73762850243.0,31048081713.0,15149704188.0,46197785901.0,1142850000.0,50572930.0,20235658727.0,1455770213.0,22884851870.0,45863874385.0,7978770349.0,4049216236.0
GoldenTabs,004058,제 9기 [2015],K-IFRS,KRW (원),21257564042.0,46162389902.0,67419953944.0,25808102153.0,9670325296.0,35478427449.0,3631768500.0,9700955756.0,18470952891.0,137849348.0,31941526495.0,52713002923.0,9914597131.0,7607746856.0
넷마블게임즈,251270,제 5기 [2015],K-IFRS,KRW (원),497521566552.0,960853336204.0,1458374902756.0,244526610589.0,33145768199.0,277672378788.0,1490515000.0,929388920809.0,121177446617.0,128645641542.0,1180702523968.0,1072920875965.0,225349703930.0,168637598521.0
ING생명보험,079440,제 25기 [2015],K-IFRS,KRW (백만원),23356725.0,6198917.0,29555642.0,18705707.0,6589097.0,25294804.0,82000.0,497457.0,1707866.0,1973513.0,4260836.0,4678032.0,407926.0,304794.0
아스타,246720,제 10기 [2015],K-IFRS,KRW (원),6508745809.0,293555948.0,6802301757.0,321825173.0,1173937983.0,1495763156.0,3099280000.0,13857987329.0,-12914167922.0,1263439194.0,5306538601.0,137416290.0,-1982671310.0,-1214687050.0
코미코,183300,제 3기 [2015],K-IFRS,KRW (원),35270864506.0,47418606865.0,82689471371.0,24914658713.0,25582391901.0,50497050614.0,3500000000.0,18197529433.0,8303112691.0,403687546.0,30404329670.0,84172728085.0,14060146544.0,7156663076.0
서진시스템,178320,제 9기[2015],K-IFRS,KRW (원),47948345864.0,98141349169.0,146089695033.0,79237585064.0,33113602424.0,112351187488.0,1500000000.0,0.0,20156648452.0,12081859093.0,33738507545.0,77742402882.0,22448762031.0,18247064297.0
이엘피,063760,제 17기 [2015],K-IFRS,KRW (원),12620032398.0,7783957011.0,20403989409.0,4908562414.0,3116680000.0,8025242414.0,1588750000.0,650540254.0,10085316489.0,54140252.0,12378746995.0,16079189375.0,3103888919.0,3052306999.0
신신제약,002800,제53기 [2015],K-IFRS,KRW (원),31635367709.0,29467738337.0,61103106046.0,22778681890.0,10105322083.0,32884003973.0,1210000000.0,0.0,27006686062.0,2416011.0,28219102073.0,51614383282.0,5394672132.0,3885684081.0
피씨엘,241820,제 8기 [2015],K-IFRS,KRW (원),5093023876.0,1484411388.0,6577435264.0,1543539113.0,45215027.0,1588754140.0,1724041000.0,6664666567.0,-3400026443.0,0.0,4988681124.0,243021670.0,-1361899524.0,-1864165773.0
에프엔에스테크,083500,제 14기 [2015],K-IFRS,KRW (원),18859333251.0,17086462054.0,35945795305.0,13688571872.0,7157719365.0,20846291237.0,2410550500.0,3686775349.0,7664218193.0,1337960026.0,15099504068.0,44577688269.0,3068938223.0,2793712797.0
